observation_id,source_id,source_content_sha256,augmentation_id,split,image_path,kelembapan_udara,kelembapan_tanah,ph_tanah,label_original,label_canonical,label_corrected_flag,label_basis,is_synthetic,parent_observation_id,augmentation_noise_rh,augmentation_noise_sm,augmentation_noise_ph,augmentation_rule
OBS0401,SRC0049,36ff6c14d8497dd65f65d0ad003ce66f032214e44021cd4a457ec197f007cebd,2,train,images/Ds (97).png,61.1098,57.0399,6.1416,Sehat,Healthy,NO,original image class-code prefix 'Ds',YES,OBS0401,-0.110226,1.2499,0.031628,Gaussian perturbation; clipped to training-observed min/max
OBS0402,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (98).png,63.34,61.57,6.76,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO,OBS0402,0.0,0.0,0.0,original measurement
OBS0402,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,1,train,images/Ds (98).png,64.0133,59.7681,6.6431,Sehat,Healthy,NO,original image class-code prefix 'Ds',YES,OBS0402,0.673315,-1.801867,-0.116932,Gaussian perturbation; clipped to training-observed min/max
OBS0402,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,2,train,images/Ds (98).png,64.6839,61.5284,6.6549,Sehat,Healthy,NO,original image class-code prefix 'Ds',YES,OBS0402,1.343861,-0.041566,-0.105095,Gaussian perturbation; clipped to training-observed min/max
OBS0404,SRC0178,be2608c3880a73d03c0edc98f1399febf81052a4f1c888b7fe35466f7e374599,0,train,images/Ej (1).jpg,96.29,68.66,4.83,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0404,0.0,0.0,0.0,original measurement
OBS0404,SRC0178,be2608c3880a73d03c0edc98f1399febf81052a4f1c888b7fe35466f7e374599,1,train,images/Ej (1).jpg,97.3486,68.9696,5.0661,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0404,1.058601,0.309643,0.236117,Gaussian perturbation; clipped to training-observed min/max
OBS0404,SRC0178,be2608c3880a73d03c0edc98f1399febf81052a4f1c888b7fe35466f7e374599,2,train,images/Ej (1).jpg,97.79,69.076,4.8179,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0404,1.500001,0.416037,-0.012089,Gaussian perturbation; clipped to training-observed min/max
OBS0405,SRC0006,07ca5e6fa475b57369a1d16f40f3f9cf4db0b360195c22105adbe4ad5e1ab005,0,train,images/Ej (1).png,86.38,74.73,5.8,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0405,0.0,0.0,0.0,original measurement
OBS0405,SRC0006,07ca5e6fa475b57369a1d16f40f3f9cf4db0b360195c22105adbe4ad5e1ab005,1,train,images/Ej (1).png,86.6588,74.6068,5.6849,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0405,0.278755,-0.123183,-0.115104,Gaussian perturbation; clipped to training-observed min/max
OBS0405,SRC0006,07ca5e6fa475b57369a1d16f40f3f9cf4db0b360195c22105adbe4ad5e1ab005,2,train,images/Ej (1).png,87.493,75.0598,5.5796,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0405,1.113027,0.329829,-0.220377,Gaussian perturbation; clipped to training-observed min/max
OBS0406,SRC0211,de2082330f14c2a788cf94b1ddfa09a3207d6aec06476c0e51aecd93cda7214a,0,train,images/Ej (10).jpg,93.82,63.86,5.49,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0406,0.0,0.0,0.0,original measurement
OBS0406,SRC0211,de2082330f14c2a788cf94b1ddfa09a3207d6aec06476c0e51aecd93cda7214a,1,train,images/Ej (10).jpg,93.0574,62.8655,5.5685,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0406,-0.762628,-0.99449,0.078471,Gaussian perturbation; clipped to training-observed min/max
OBS0406,SRC0211,de2082330f14c2a788cf94b1ddfa09a3207d6aec06476c0e51aecd93cda7214a,2,train,images/Ej (10).jpg,93.7671,65.6449,5.3627,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0406,-0.052866,1.784888,-0.127322,Gaussian perturbation; clipped to training-observed min/max
OBS0407,SRC0033,2051b9f27dc9d6b31482afe02fa01eb0947a6eaa08d070b2e266169a04149c81,0,train,images/Ej (10).png,86.3,73.95,6.03,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0407,0.0,0.0,0.0,original measurement
OBS0407,SRC0033,2051b9f27dc9d6b31482afe02fa01eb0947a6eaa08d070b2e266169a04149c81,1,train,images/Ej (10).png,85.0091,75.2305,5.9776,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0407,-1.290943,1.280513,-0.052418,Gaussian perturbation; clipped to training-observed min/max
OBS0407,SRC0033,2051b9f27dc9d6b31482afe02fa01eb0947a6eaa08d070b2e266169a04149c81,2,train,images/Ej (10).png,85.0296,73.318,5.9692,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0407,-1.270359,-0.632006,-0.060786,Gaussian perturbation; clipped to training-observed min/max
OBS0409,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,0,train,images/Ej (101).png,92.14,78.91,5.62,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0409,0.0,0.0,0.0,original measurement
OBS0409,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,1,train,images/Ej (101).png,92.7872,80.2518,5.493,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0409,0.647193,1.341801,-0.126954,Gaussian perturbation; clipped to training-observed min/max
OBS0409,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,2,train,images/Ej (101).png,91.7911,78.9271,5.6266,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0409,-0.348932,0.017093,0.006575,Gaussian perturbation; clipped to training-observed min/max
OBS0410,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,0,train,images/Ej (102).png,93.53,70.73,6.48,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0410,0.0,0.0,0.0,original measurement
OBS0410,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,1,train,images/Ej (102).png,94.5299,70.8738,6.4336,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0410,0.999907,0.143817,-0.046384,Gaussian perturbation; clipped to training-observed min/max
OBS0410,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,2,train,images/Ej (102).png,92.1957,68.5403,6.4503,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0410,-1.334272,-2.189651,-0.029689,Gaussian perturbation; clipped to training-observed min/max
OBS0411,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,0,train,images/Ej (103).png,98.0,75.45,5.82,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0411,0.0,0.0,0.0,original measurement
OBS0411,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,1,train,images/Ej (103).png,98.0,76.5561,5.7898,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0411,0.017292,1.10607,-0.030222,Gaussian perturbation; clipped to training-observed min/max
OBS0411,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,2,train,images/Ej (103).png,98.0,75.3582,5.7813,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0411,2.788445,-0.091776,-0.038668,Gaussian perturbation; clipped to training-observed min/max
OBS0412,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (104).png,80.94,82.94,5.93,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0412,0.0,0.0,0.0,original measurement
OBS0412,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (104).png,81.3967,81.7753,5.9467,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0412,0.456714,-1.164671,0.016713,Gaussian perturbation; clipped to training-observed min/max
OBS0412,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (104).png,78.4631,83.7513,5.9353,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0412,-2.476916,0.811313,0.005334,Gaussian perturbation; clipped to training-observed min/max
OBS0413,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (105).png,84.94,62.77,6.55,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0413,0.0,0.0,0.0,original measurement
OBS0413,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (105).png,85.1927,62.9558,6.4481,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0413,0.252685,0.185771,-0.1019,Gaussian perturbation; clipped to training-observed min/max
OBS0413,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (105).png,83.8617,64.6497,6.5896,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0413,-1.078346,1.87971,0.039568,Gaussian perturbation; clipped to training-observed min/max
OBS0414,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (106).png,97.78,82.12,5.61,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0414,0.0,0.0,0.0,original measurement
OBS0414,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (106).png,97.0633,82.6253,5.6426,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0414,-0.716716,0.505297,0.032617,Gaussian perturbation; clipped to training-observed min/max
OBS0414,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (106).png,98.0,83.4524,5.6429,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0414,2.345381,1.332421,0.032893,Gaussian perturbation; clipped to training-observed min/max
OBS0415,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (107).png,96.33,87.43,6.58,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0415,0.0,0.0,0.0,original measurement
OBS0415,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (107).png,95.791,89.5704,6.5719,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0415,-0.539022,2.140428,-0.008124,Gaussian perturbation; clipped to training-observed min/max
OBS0415,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (107).png,95.2854,85.9657,6.511,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0415,-1.044614,-1.464296,-0.068992,Gaussian perturbation; clipped to training-observed min/max
OBS0416,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (108).png,88.14,64.45,5.5,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0416,0.0,0.0,0.0,original measurement
OBS0416,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (108).png,87.7031,65.3685,5.5731,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0416,-0.436902,0.918482,0.073055,Gaussian perturbation; clipped to training-observed min/max
OBS0416,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (108).png,89.5213,64.6336,5.5665,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0416,1.381284,0.183572,0.066519,Gaussian perturbation; clipped to training-observed min/max
OBS0417,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (109).png,98.0,88.04,6.44,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0417,0.0,0.0,0.0,original measurement
OBS0417,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (109).png,98.0,89.1323,6.5682,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0417,2.711179,1.092347,0.128231,Gaussian perturbation; clipped to training-observed min/max
OBS0417,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (109).png,96.1872,87.1498,6.3799,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0417,-1.812766,-0.890159,-0.060089,Gaussian perturbation; clipped to training-observed min/max
OBS0418,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,0,train,images/Ej (11).jpg,92.6,74.89,5.12,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0418,0.0,0.0,0.0,original measurement
OBS0418,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,1,train,images/Ej (11).jpg,89.3876,74.9784,5.2314,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0418,-3.212441,0.088414,0.111396,Gaussian perturbation; clipped to training-observed min/max
OBS0418,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,2,train,images/Ej (11).jpg,91.9576,75.1245,5.0517,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0418,-0.64238,0.234531,-0.068324,Gaussian perturbation; clipped to training-observed min/max
OBS0419,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (11).png,98.0,70.72,4.96,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0419,0.0,0.0,0.0,original measurement
OBS0419,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,1,train,images/Ej (11).png,97.4099,71.0624,4.8643,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0419,-0.590073,0.342372,-0.095662,Gaussian perturbation; clipped to training-observed min/max
OBS0419,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,2,train,images/Ej (11).png,98.0,68.4175,4.9858,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0419,1.40884,-2.302511,0.025779,Gaussian perturbation; clipped to training-observed min/max
OBS0426,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (116).png,97.74,64.23,7.03,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0426,0.0,0.0,0.0,original measurement
OBS0426,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (116).png,97.1502,66.017,7.0909,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0426,-0.589778,1.786974,0.060948,Gaussian perturbation; clipped to training-observed min/max
OBS0426,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (116).png,95.239,61.3231,6.9499,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0426,-2.500991,-2.906876,-0.080109,Gaussian perturbation; clipped to training-observed min/max
OBS0427,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (117).png,82.87,75.27,5.58,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0427,0.0,0.0,0.0,original measurement
OBS0427,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,1,train,images/Ej (117).png,82.2673,75.0432,5.5824,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0427,-0.602672,-0.226808,0.00242,Gaussian perturbation; clipped to training-observed min/max
OBS0427,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,2,train,images/Ej (117).png,83.6783,73.6308,5.436,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0427,0.808315,-1.639189,-0.144044,Gaussian perturbation; clipped to training-observed min/max
OBS0430,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,0,train,images/Ej (12).jpg,79.38,79.36,5.83,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0430,0.0,0.0,0.0,original measurement
OBS0430,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,1,train,images/Ej (12).jpg,79.683,78.9268,5.8217,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0430,0.302954,-0.433177,-0.00827,Gaussian perturbation; clipped to training-observed min/max
OBS0430,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,2,train,images/Ej (12).jpg,78.6098,79.1521,5.9489,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0430,-0.770196,-0.207851,0.118921,Gaussian perturbation; clipped to training-observed min/max
OBS0431,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (12).png,83.49,79.42,5.71,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0431,0.0,0.0,0.0,original measurement
OBS0431,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,1,train,images/Ej (12).png,81.5421,77.9494,5.7613,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0431,-1.947924,-1.470637,0.051328,Gaussian perturbation; clipped to training-observed min/max
OBS0431,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,2,train,images/Ej (12).png,85.3709,79.1732,5.609,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0431,1.880889,-0.246779,-0.101017,Gaussian perturbation; clipped to training-observed min/max
OBS0432,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (120).png,80.26,82.97,5.59,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0432,0.0,0.0,0.0,original measurement
OBS0432,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,1,train,images/Ej (120).png,77.8587,83.2827,5.4901,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0432,-2.401344,0.312651,-0.099948,Gaussian perturbation; clipped to training-observed min/max
OBS0432,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,2,train,images/Ej (120).png,82.8707,85.7799,5.6081,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0432,2.610695,2.809924,0.018104,Gaussian perturbation; clipped to training-observed min/max
OBS0433,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (121).png,87.59,64.95,6.03,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0433,0.0,0.0,0.0,original measurement
OBS0433,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,1,train,images/Ej (121).png,88.1726,64.8085,6.1213,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0433,0.582554,-0.141495,0.091344,Gaussian perturbation; clipped to training-observed min/max
OBS0433,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,2,train,images/Ej (121).png,87.5863,65.026,6.1388,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0433,-0.003685,0.076028,0.108832,Gaussian perturbation; clipped to training-observed min/max
OBS0434,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (122).png,98.0,69.26,5.8,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0434,0.0,0.0,0.0,original measurement
OBS0434,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,1,train,images/Ej (122).png,98.0,71.8172,5.6691,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0434,0.751419,2.557178,-0.130946,Gaussian perturbation; clipped to training-observed min/max
OBS0434,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,2,train,images/Ej (122).png,97.3333,68.1753,5.8673,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0434,-0.666699,-1.084687,0.067342,Gaussian perturbation; clipped to training-observed min/max
OBS0435,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (123).png,98.0,84.3,6.4,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0435,0.0,0.0,0.0,original measurement
OBS0435,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,1,train,images/Ej (123).png,97.4077,85.0228,6.3065,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0435,-0.592308,0.722798,-0.093519,Gaussian perturbation; clipped to training-observed min/max
OBS0435,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,2,train,images/Ej (123).png,97.8868,87.0564,6.5311,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0435,-0.113209,2.756395,0.131069,Gaussian perturbation; clipped to training-observed min/max
OBS0436,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (124).png,95.45,79.06,5.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0436,0.0,0.0,0.0,original measurement
OBS0436,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,1,train,images/Ej (124).png,93.1958,79.4975,5.9761,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0436,-2.254238,0.437504,0.066108,Gaussian perturbation; clipped to training-observed min/max
OBS0436,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,2,train,images/Ej (124).png,94.8579,77.7371,5.963,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0436,-0.592089,-1.322856,0.052959,Gaussian perturbation; clipped to training-observed min/max
OBS0437,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (125).png,98.0,94.23,5.46,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0437,0.0,0.0,0.0,original measurement
OBS0437,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,1,train,images/Ej (125).png,98.0,94.23,5.4474,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0437,0.120991,0.663049,-0.012644,Gaussian perturbation; clipped to training-observed min/max
OBS0437,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,2,train,images/Ej (125).png,98.0,93.1334,5.4203,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0437,2.797398,-1.096609,-0.03968,Gaussian perturbation; clipped to training-observed min/max
OBS0438,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (126).png,86.19,79.04,5.7,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0438,0.0,0.0,0.0,original measurement
OBS0438,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,1,train,images/Ej (126).png,86.8079,79.9181,5.5897,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0438,0.617863,0.87809,-0.110297,Gaussian perturbation; clipped to training-observed min/max
OBS0438,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,2,train,images/Ej (126).png,87.7468,77.2903,5.7005,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0438,1.556775,-1.749742,0.000512,Gaussian perturbation; clipped to training-observed min/max
OBS0439,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (127).png,80.55,78.69,4.77,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0439,0.0,0.0,0.0,original measurement
OBS0439,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,1,train,images/Ej (127).png,80.1816,77.8409,4.8607,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0439,-0.368432,-0.84915,0.09066,Gaussian perturbation; clipped to training-observed min/max
OBS0439,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,2,train,images/Ej (127).png,77.7335,77.8131,4.6978,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0439,-2.816463,-0.876939,-0.072221,Gaussian perturbation; clipped to training-observed min/max
OBS0440,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (128).png,93.49,69.81,5.46,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO,OBS0440,0.0,0.0,0.0,original measurement
OBS0440,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,1,train,images/Ej (128).png,94.5399,71.6705,5.522,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0440,1.049877,1.860506,0.062038,Gaussian perturbation; clipped to training-observed min/max
OBS0440,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,2,train,images/Ej (128).png,95.1643,67.1405,5.4731,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',YES,OBS0440,1.674342,-2.669465,0.013088,Gaussian perturbation; clipped to training-observed min/max
OBS0441,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (129).png,92.48,73.47,7.29,Karat daun,Sooty mold,YES,original image class-code prefix 'Ej',NO,OBS0441,0.0,0.0,0.0,original measurement
OBS0441,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,1,train,images/Ej (129).png,90.8204,73.02,7.3096,Karat daun,Sooty mold,YES,original image class-code prefix 'Ej',YES,OBS0441,-1.65964,-0.449958,0.019574,Gaussian perturbation; clipped to training-observed min/max
