observation_id,source_id,source_content_sha256,augmentation_id,split,image_path,kelembapan_udara,kelembapan_tanah,ph_tanah,label_original,label_canonical,label_corrected_flag,label_basis,is_synthetic
OBS0248,SRC0012,0c07f85d9f1a0d941c8440060ad87a8ad0e1373163f0205ac9e6f3e3b6685891,0,train,images/B (97).jpg,76.46,56.03,5.42,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO
OBS0249,SRC0228,f247d669fb331ca071650cf035d2e4fe11ce39e3d91b04e251a5e7bf55930383,0,train,images/B (97).png,91.57,54.32,5.97,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO
OBS0250,SRC0012,0c07f85d9f1a0d941c8440060ad87a8ad0e1373163f0205ac9e6f3e3b6685891,0,train,images/B (98).jpg,85.52,54.78,6.52,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO
OBS0251,SRC0228,f247d669fb331ca071650cf035d2e4fe11ce39e3d91b04e251a5e7bf55930383,0,train,images/B (98).png,70.85,55.93,5.09,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO
OBS0252,SRC0012,0c07f85d9f1a0d941c8440060ad87a8ad0e1373163f0205ac9e6f3e3b6685891,0,train,images/B (99).jpg,86.98,48.15,5.98,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO
OBS0253,SRC0224,edbf46d0c4da07df09d5e9e0fac25864788aa4fc28761da79471d501757ae0e2,0,train,images/B (99).png,97.37,57.06,5.62,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO
OBS0254,SRC0077,59cea31d8d7294f01a32ae7d8b4a7d603503b116876cc1a4e094ccfbeb83e330,0,train,images/Ds (1).jpg,78.6,59.86,6.21,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0255,SRC0071,5266aa4fdf0d8097f903c980e25d49cd11b528964eee616885ca30603ad7058f,0,train,images/Ds (10).jpg,56.6,70.2,7.31,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0256,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (100).png,66.55,65.1,5.86,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0257,SRC0049,36ff6c14d8497dd65f65d0ad003ce66f032214e44021cd4a457ec197f007cebd,0,train,images/Ds (101).png,75.65,66.72,6.27,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0258,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (102).png,67.86,46.28,6.51,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0259,SRC0049,36ff6c14d8497dd65f65d0ad003ce66f032214e44021cd4a457ec197f007cebd,0,train,images/Ds (103).png,74.85,65.46,6.7,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0260,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (104).png,76.26,67.45,6.46,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0261,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (105).png,64.91,69.92,6.37,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0262,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (106).png,67.07,40.99,6.37,Jamur lain,Healthy,YES,original image class-code prefix 'Ds',NO
OBS0263,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (107).png,48.76,75.58,6.45,Karat daun,Healthy,YES,original image class-code prefix 'Ds',NO
OBS0264,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (108).png,66.81,58.62,6.24,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0265,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (109).png,67.42,71.31,6.39,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0266,SRC0071,5266aa4fdf0d8097f903c980e25d49cd11b528964eee616885ca30603ad7058f,0,train,images/Ds (11).jpg,64.61,60.56,6.21,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0267,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (110).png,81.58,71.2,6.62,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0268,SRC0165,b1417b20cb64b85684bb86bf4ae4ac96581a74881e6f48e3b73dd79f090c34c8,0,train,images/Ds (111).png,56.23,56.91,6.39,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0269,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (112).png,65.38,61.31,7.08,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0270,SRC0165,b1417b20cb64b85684bb86bf4ae4ac96581a74881e6f48e3b73dd79f090c34c8,0,train,images/Ds (113).png,74.11,74.95,6.14,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0271,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (114).png,83.22,65.15,5.36,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0272,SRC0099,6d22b37e153520bd50c053ccf5bd4ce6e89ba849fce890e5055a444b8e5605c3,0,train,images/Ds (115).png,63.88,68.11,6.93,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0273,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (116).png,77.47,67.65,5.72,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0274,SRC0165,b1417b20cb64b85684bb86bf4ae4ac96581a74881e6f48e3b73dd79f090c34c8,0,train,images/Ds (117).png,67.42,69.25,5.81,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0275,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (118).png,60.95,62.96,6.1,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0276,SRC0099,6d22b37e153520bd50c053ccf5bd4ce6e89ba849fce890e5055a444b8e5605c3,0,train,images/Ds (119).png,76.2,63.83,6.89,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0277,SRC0071,5266aa4fdf0d8097f903c980e25d49cd11b528964eee616885ca30603ad7058f,0,train,images/Ds (12).jpg,72.67,78.14,5.25,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0278,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (120).png,64.62,59.04,7.6,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0279,SRC0165,b1417b20cb64b85684bb86bf4ae4ac96581a74881e6f48e3b73dd79f090c34c8,0,train,images/Ds (121).png,69.43,63.5,7.04,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0280,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (122).png,65.12,70.64,6.52,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0281,SRC0165,b1417b20cb64b85684bb86bf4ae4ac96581a74881e6f48e3b73dd79f090c34c8,0,train,images/Ds (123).png,64.87,71.83,6.17,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0282,SRC0005,045207b7af038adfc868702c7e649aabdeb904a3779b87b6715e92013a1fffb0,0,train,images/Ds (124).png,77.91,67.21,6.44,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0283,SRC0165,b1417b20cb64b85684bb86bf4ae4ac96581a74881e6f48e3b73dd79f090c34c8,0,train,images/Ds (125).png,75.16,72.12,6.58,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0284,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (126).png,61.9,51.24,6.76,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0285,SRC0098,6c8e0afcfaf5837d39f0373d8c57d7652e8989d8ed07ba174ddda07b287790d7,0,train,images/Ds (127).png,79.96,77.6,6.45,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0286,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (128).png,53.22,50.92,6.38,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0287,SRC0057,3fa67f37d0109961ecf05ecd97fdaf15c23275891d12d6e7b3c2f2ea1fc4aca4,0,validation,images/Ds (129).png,68.66,60.63,6.4,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0288,SRC0234,fff58f1bf8be10f64c0b7f3a57bf5992e5be0356c407483276871eaa926b9e33,0,train,images/Ds (13).jpg,72.35,58.34,6.25,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0289,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (130).png,69.84,63.18,6.09,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0290,SRC0098,6c8e0afcfaf5837d39f0373d8c57d7652e8989d8ed07ba174ddda07b287790d7,0,train,images/Ds (131).png,61.77,68.76,7.08,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0291,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (132).png,66.38,62.8,6.69,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0292,SRC0098,6c8e0afcfaf5837d39f0373d8c57d7652e8989d8ed07ba174ddda07b287790d7,0,train,images/Ds (133).png,64.89,60.99,4.86,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0293,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (134).png,67.33,75.08,6.41,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0294,SRC0057,3fa67f37d0109961ecf05ecd97fdaf15c23275891d12d6e7b3c2f2ea1fc4aca4,0,validation,images/Ds (135).png,71.74,63.26,6.53,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0295,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (136).png,66.52,57.45,6.49,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0296,SRC0098,6c8e0afcfaf5837d39f0373d8c57d7652e8989d8ed07ba174ddda07b287790d7,0,train,images/Ds (137).png,61.29,70.8,6.05,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0297,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (138).png,70.84,68.16,6.97,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0298,SRC0057,3fa67f37d0109961ecf05ecd97fdaf15c23275891d12d6e7b3c2f2ea1fc4aca4,0,validation,images/Ds (139).png,74.56,58.32,6.73,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0299,SRC0234,fff58f1bf8be10f64c0b7f3a57bf5992e5be0356c407483276871eaa926b9e33,0,train,images/Ds (14).jpg,75.96,63.93,5.9,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0300,SRC0045,314cb3f43a23caddaf24c5e15207dee109e800c6883bbc2ceba028123a33dd9b,0,train,images/Ds (140).png,77.05,62.69,6.32,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0301,SRC0057,3fa67f37d0109961ecf05ecd97fdaf15c23275891d12d6e7b3c2f2ea1fc4aca4,0,validation,images/Ds (141).png,60.69,56.34,5.75,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0302,SRC0004,024a13335e1488b0fccb0e1a943e81b0481d72ddf98a7e1c9f7baf6434598215,0,train,images/Ds (142).png,66.19,71.15,5.93,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0303,SRC0078,5aeda5a553a9529cb3f831f09e4abbb255af062a5241a49348e8c0436c34a3f3,0,train,images/Ds (143).png,77.03,60.44,5.95,Bercak daun,Healthy,YES,original image class-code prefix 'Ds',NO
OBS0304,SRC0004,024a13335e1488b0fccb0e1a943e81b0481d72ddf98a7e1c9f7baf6434598215,0,train,images/Ds (144).png,71.77,64.72,6.62,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0305,SRC0140,9b7f497bb90f1e998f63c62b2c9d9d30b3f638f628cf2a997ad1b50a133d6ba2,0,train,images/Ds (145).png,70.1,60.97,6.81,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0306,SRC0004,024a13335e1488b0fccb0e1a943e81b0481d72ddf98a7e1c9f7baf6434598215,0,train,images/Ds (146).png,69.12,61.04,6.8,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0307,SRC0078,5aeda5a553a9529cb3f831f09e4abbb255af062a5241a49348e8c0436c34a3f3,0,train,images/Ds (147).png,79.94,52.27,6.86,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0308,SRC0004,024a13335e1488b0fccb0e1a943e81b0481d72ddf98a7e1c9f7baf6434598215,0,train,images/Ds (148).png,65.02,57.59,6.73,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0309,SRC0140,9b7f497bb90f1e998f63c62b2c9d9d30b3f638f628cf2a997ad1b50a133d6ba2,0,train,images/Ds (149).png,71.81,68.58,5.94,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0310,SRC0234,fff58f1bf8be10f64c0b7f3a57bf5992e5be0356c407483276871eaa926b9e33,0,train,images/Ds (15).jpg,68.11,58.82,6.42,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0311,SRC0004,024a13335e1488b0fccb0e1a943e81b0481d72ddf98a7e1c9f7baf6434598215,0,train,images/Ds (150).png,63.98,59.91,6.95,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0312,SRC0182,c1bddcb0a0887bb24a84a319a0d4f6162444e10f6080a6ff2acc80d859eff9de,0,train,images/Ds (16).jpg,76.4,45.72,6.58,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0313,SRC0182,c1bddcb0a0887bb24a84a319a0d4f6162444e10f6080a6ff2acc80d859eff9de,0,train,images/Ds (17).jpg,69.55,62.99,6.7,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0314,SRC0182,c1bddcb0a0887bb24a84a319a0d4f6162444e10f6080a6ff2acc80d859eff9de,0,train,images/Ds (18).jpg,75.06,52.14,6.7,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0315,SRC0182,c1bddcb0a0887bb24a84a319a0d4f6162444e10f6080a6ff2acc80d859eff9de,0,train,images/Ds (19).jpg,79.0,76.97,6.36,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0316,SRC0077,59cea31d8d7294f01a32ae7d8b4a7d603503b116876cc1a4e094ccfbeb83e330,0,train,images/Ds (2).jpg,64.25,65.93,7.03,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0317,SRC0182,c1bddcb0a0887bb24a84a319a0d4f6162444e10f6080a6ff2acc80d859eff9de,0,train,images/Ds (20).jpg,77.17,59.5,6.39,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0318,SRC0182,c1bddcb0a0887bb24a84a319a0d4f6162444e10f6080a6ff2acc80d859eff9de,0,train,images/Ds (21).jpg,68.63,74.39,6.16,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0319,SRC0176,bc568dad3a918c096122faee8f588a683298b13e17711109a9e74b35e88acc39,0,validation,images/Ds (22).jpg,70.3,68.21,6.29,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0320,SRC0176,bc568dad3a918c096122faee8f588a683298b13e17711109a9e74b35e88acc39,0,validation,images/Ds (23).jpg,63.62,57.55,6.13,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0321,SRC0176,bc568dad3a918c096122faee8f588a683298b13e17711109a9e74b35e88acc39,0,validation,images/Ds (24).jpg,65.46,47.78,5.92,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0322,SRC0176,bc568dad3a918c096122faee8f588a683298b13e17711109a9e74b35e88acc39,0,validation,images/Ds (25).jpg,71.76,75.78,6.21,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0323,SRC0176,bc568dad3a918c096122faee8f588a683298b13e17711109a9e74b35e88acc39,0,validation,images/Ds (26).jpg,65.87,51.94,6.02,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0324,SRC0176,bc568dad3a918c096122faee8f588a683298b13e17711109a9e74b35e88acc39,0,validation,images/Ds (27).jpg,82.36,53.94,6.43,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0325,SRC0213,df2d6cf3f311e4bc14e8bd9d47c53d5076e5ac548b82cb1ec6b036c21e0adfba,0,validation,images/Ds (28).jpg,64.79,66.8,5.27,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0326,SRC0213,df2d6cf3f311e4bc14e8bd9d47c53d5076e5ac548b82cb1ec6b036c21e0adfba,0,validation,images/Ds (29).jpg,58.73,79.81,6.23,Karat daun,Healthy,YES,original image class-code prefix 'Ds',NO
OBS0327,SRC0077,59cea31d8d7294f01a32ae7d8b4a7d603503b116876cc1a4e094ccfbeb83e330,0,train,images/Ds (3).jpg,76.49,72.97,6.27,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0328,SRC0213,df2d6cf3f311e4bc14e8bd9d47c53d5076e5ac548b82cb1ec6b036c21e0adfba,0,validation,images/Ds (30).jpg,76.86,62.74,5.77,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0329,SRC0213,df2d6cf3f311e4bc14e8bd9d47c53d5076e5ac548b82cb1ec6b036c21e0adfba,0,validation,images/Ds (31).jpg,75.34,66.82,6.74,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0330,SRC0213,df2d6cf3f311e4bc14e8bd9d47c53d5076e5ac548b82cb1ec6b036c21e0adfba,0,validation,images/Ds (32).jpg,72.43,66.01,6.93,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0331,SRC0213,df2d6cf3f311e4bc14e8bd9d47c53d5076e5ac548b82cb1ec6b036c21e0adfba,0,validation,images/Ds (33).jpg,71.91,69.88,5.52,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0332,SRC0152,a5c71616f4b64fde60c44d3abb878693d316a25fd6afa87adb1a48461b011239,0,train,images/Ds (34).jpg,64.07,63.44,5.81,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0333,SRC0152,a5c71616f4b64fde60c44d3abb878693d316a25fd6afa87adb1a48461b011239,0,train,images/Ds (35).jpg,73.66,60.05,6.23,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0334,SRC0152,a5c71616f4b64fde60c44d3abb878693d316a25fd6afa87adb1a48461b011239,0,train,images/Ds (36).jpg,64.06,59.44,5.95,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0335,SRC0152,a5c71616f4b64fde60c44d3abb878693d316a25fd6afa87adb1a48461b011239,0,train,images/Ds (37).jpg,79.07,60.42,6.87,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0336,SRC0152,a5c71616f4b64fde60c44d3abb878693d316a25fd6afa87adb1a48461b011239,0,train,images/Ds (38).jpg,69.63,63.1,6.43,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0337,SRC0152,a5c71616f4b64fde60c44d3abb878693d316a25fd6afa87adb1a48461b011239,0,train,images/Ds (39).jpg,61.13,51.89,6.09,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0338,SRC0161,aec3e6f91772a0864d19c88daff0b5bcd52ea31fd5cd780026c9541971e4fd97,0,train,images/Ds (4).jpg,71.79,66.8,5.22,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0339,SRC0227,f2205bc97bde583793deb18a387a8986a73803b18afe1973d2649196824932bc,0,train,images/Ds (40).jpg,73.74,60.82,6.48,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0340,SRC0227,f2205bc97bde583793deb18a387a8986a73803b18afe1973d2649196824932bc,0,train,images/Ds (41).jpg,66.02,59.98,5.56,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0341,SRC0227,f2205bc97bde583793deb18a387a8986a73803b18afe1973d2649196824932bc,0,train,images/Ds (42).jpg,65.63,62.14,6.59,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0342,SRC0227,f2205bc97bde583793deb18a387a8986a73803b18afe1973d2649196824932bc,0,train,images/Ds (43).jpg,75.29,76.49,6.46,Bercak daun,Healthy,YES,original image class-code prefix 'Ds',NO
OBS0343,SRC0227,f2205bc97bde583793deb18a387a8986a73803b18afe1973d2649196824932bc,0,train,images/Ds (44).jpg,74.21,72.42,6.87,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0344,SRC0227,f2205bc97bde583793deb18a387a8986a73803b18afe1973d2649196824932bc,0,train,images/Ds (45).jpg,68.99,48.16,5.81,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0345,SRC0232,f9a04b492d2ca27e009f806dd263c9ffb3702c2353587a3f6846604453eb6ba6,0,train,images/Ds (46).jpg,63.24,52.78,4.78,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0346,SRC0232,f9a04b492d2ca27e009f806dd263c9ffb3702c2353587a3f6846604453eb6ba6,0,train,images/Ds (47).jpg,72.47,67.52,6.54,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0347,SRC0232,f9a04b492d2ca27e009f806dd263c9ffb3702c2353587a3f6846604453eb6ba6,0,train,images/Ds (48).jpg,55.24,54.76,7.18,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0348,SRC0232,f9a04b492d2ca27e009f806dd263c9ffb3702c2353587a3f6846604453eb6ba6,0,train,images/Ds (49).jpg,62.76,59.73,6.97,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0349,SRC0161,aec3e6f91772a0864d19c88daff0b5bcd52ea31fd5cd780026c9541971e4fd97,0,train,images/Ds (5).jpg,68.19,67.74,6.31,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0350,SRC0232,f9a04b492d2ca27e009f806dd263c9ffb3702c2353587a3f6846604453eb6ba6,0,train,images/Ds (50).jpg,62.85,60.41,5.89,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0351,SRC0232,f9a04b492d2ca27e009f806dd263c9ffb3702c2353587a3f6846604453eb6ba6,0,train,images/Ds (51).jpg,74.77,63.97,6.93,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0352,SRC0153,a5dd58fa81ada2a9509326ed9b943f90efa58c2a48f0c47ca96e436b9fb54e69,0,validation,images/Ds (52).jpg,81.58,59.31,5.84,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0353,SRC0153,a5dd58fa81ada2a9509326ed9b943f90efa58c2a48f0c47ca96e436b9fb54e69,0,validation,images/Ds (53).jpg,77.24,58.11,6.55,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0354,SRC0153,a5dd58fa81ada2a9509326ed9b943f90efa58c2a48f0c47ca96e436b9fb54e69,0,validation,images/Ds (54).jpg,69.24,68.82,6.82,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0355,SRC0153,a5dd58fa81ada2a9509326ed9b943f90efa58c2a48f0c47ca96e436b9fb54e69,0,validation,images/Ds (55).jpg,71.56,51.83,6.79,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0356,SRC0153,a5dd58fa81ada2a9509326ed9b943f90efa58c2a48f0c47ca96e436b9fb54e69,0,validation,images/Ds (56).jpg,64.86,63.25,7.4,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0357,SRC0153,a5dd58fa81ada2a9509326ed9b943f90efa58c2a48f0c47ca96e436b9fb54e69,0,validation,images/Ds (57).jpg,67.43,60.74,6.43,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0358,SRC0065,4c19f89d77d3bc7c8f8310ee3ca6c3269297f312ecd44c52ac945511b5b61280,0,train,images/Ds (58).jpg,64.46,62.01,5.88,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0359,SRC0065,4c19f89d77d3bc7c8f8310ee3ca6c3269297f312ecd44c52ac945511b5b61280,0,train,images/Ds (59).jpg,75.98,63.74,6.28,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0360,SRC0161,aec3e6f91772a0864d19c88daff0b5bcd52ea31fd5cd780026c9541971e4fd97,0,train,images/Ds (6).jpg,65.42,69.05,5.77,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0361,SRC0065,4c19f89d77d3bc7c8f8310ee3ca6c3269297f312ecd44c52ac945511b5b61280,0,train,images/Ds (60).jpg,75.24,59.7,6.0,Bercak daun,Healthy,YES,original image class-code prefix 'Ds',NO
OBS0362,SRC0065,4c19f89d77d3bc7c8f8310ee3ca6c3269297f312ecd44c52ac945511b5b61280,0,train,images/Ds (61).jpg,82.75,64.66,6.15,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0363,SRC0065,4c19f89d77d3bc7c8f8310ee3ca6c3269297f312ecd44c52ac945511b5b61280,0,train,images/Ds (62).jpg,69.42,60.46,6.36,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0364,SRC0065,4c19f89d77d3bc7c8f8310ee3ca6c3269297f312ecd44c52ac945511b5b61280,0,train,images/Ds (63).jpg,68.93,70.96,6.49,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0365,SRC0168,b3f45c2da0b9dab77795465c3fc84ffd5c1b9f4e561e968d896cef81a3bb1880,0,train,images/Ds (64).jpg,74.57,63.45,5.85,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0366,SRC0168,b3f45c2da0b9dab77795465c3fc84ffd5c1b9f4e561e968d896cef81a3bb1880,0,train,images/Ds (65).jpg,63.16,60.46,6.69,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0367,SRC0168,b3f45c2da0b9dab77795465c3fc84ffd5c1b9f4e561e968d896cef81a3bb1880,0,train,images/Ds (66).jpg,73.26,56.94,6.13,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0368,SRC0168,b3f45c2da0b9dab77795465c3fc84ffd5c1b9f4e561e968d896cef81a3bb1880,0,train,images/Ds (67).jpg,73.77,62.53,6.56,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0369,SRC0168,b3f45c2da0b9dab77795465c3fc84ffd5c1b9f4e561e968d896cef81a3bb1880,0,train,images/Ds (68).jpg,74.58,50.62,6.15,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0370,SRC0168,b3f45c2da0b9dab77795465c3fc84ffd5c1b9f4e561e968d896cef81a3bb1880,0,train,images/Ds (69).jpg,66.56,76.33,6.25,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
